air_temperature,surface_temperature,soil_temperature,vpd,shortwave_incoming,longwave_incoming,albedo,soil_volumetric_water_content,NDVI,FSCA,co2_flux_filtered,ch4_flux_filtered,palsa,ponds,fen,date,time
14.209203277777789,10.954089111111116,9.958858972222224,0.8821795815148716,37.98734108333337,335.96752472222187,0.171668229857151,0.266031218440448,0.5122599999999999,0.002456,0.7883490292456939,0.0127545198703126,0.5623651699050001,0.0212581078732,0.4163767222217999,2020-06-17,21:30:00
14.275448333333332,10.44013040833334,9.774052222222227,0.9196839568956166,36.97905063888887,322.3024755555556,0.171668229857151,0.2660444824409393,0.5122599999999999,0.002456,0.7390772982785379,0.010092089353112399,0.550935681497,0.0320519802092,0.4170123382938,2020-06-17,22:00:00
17.507174027777776,20.11369300000001,13.549792833333337,1.0805384132057685,328.39566916666666,349.715450277778,0.1580420794465089,0.2629944049136759,0.523644,0.001776,-0.7434561097841709,0.0169099888057247,0.581719612353,0.00596449694271,0.41231589070429,2020-06-18,10:00:00
17.08550641666666,18.57493641666668,12.878334611111116,1.014243197241358,261.6018008333331,362.49411916666656,0.1580420794465089,0.2621593718174015,0.523644,0.001776,-0.5958668515031333,0.0227002267618305,0.386852955237,0.000779042727186,0.6123680020358141,2020-06-18,11:30:00
16.319828861111105,18.07964602777777,12.781041805555564,0.9755595150169448,290.7987580555556,346.95876805555565,0.1580420794465089,0.2613060752231843,0.523644,0.001776,-0.725174403656759,0.027505956774851,0.322152741541,0.0006808594424069,0.6771663990165931,2020-06-18,13:00:00
16.66087075,20.07784147222221,13.406602000000005,1.0074805660466957,455.6210861111112,345.7515566666671,0.1580420794465089,0.2607346362618402,0.523644,0.001776,-1.1178875055580308,0.0424393196361025,0.378538593743,0.00157781472669,0.61988359153031,2020-06-18,14:00:00
16.620822444444453,21.38050877777777,13.676052083333332,1.011918627755179,502.34206416666655,335.3244075000001,0.1580420794465089,0.260283498961468,0.523644,0.001776,-0.6009766913579542,0.0401641108294327,0.429294054366,0.00141909880693,0.56928684682707,2020-06-18,14:30:00
14.885741361111108,19.570075972222227,13.082646972222214,0.8181741619329488,460.1540386111114,309.5838363888892,0.1580420794465089,0.2593573861321415,0.523644,0.001776,-0.5596006476525505,0.0504989835228349,0.394926765916,0.000671862329083,0.6044013717549169,2020-06-18,15:30:00
14.339759638888884,17.241799805555555,12.501167972222223,0.7515630918904327,360.8390527777778,297.28611888888906,0.1580420794465089,0.2589535624389785,0.523644,0.001776,-0.4578973445448012,0.0342487526860282,0.505606115312,0.00158142053828,0.4928124641497201,2020-06-18,16:00:00
12.708796222222237,12.469405972222214,10.68948922222223,0.7074512745253357,167.67349116666668,295.8515283333333,0.1580420794465089,0.258675883053261,0.523644,0.001776,-0.1520361326702791,0.0455709187969794,0.50906479224,0.0018878249524,0.4890473828076,2020-06-18,17:00:00
9.389113808333336,8.191886916666663,9.277770138888886,0.5401202868010248,113.1371749722222,261.0281488888889,0.1580420794465089,0.2589307830095097,0.523644,0.001776,0.0822934040730128,0.0283652878095693,0.4709789465649999,0.00209263963748,0.5269284137975202,2020-06-18,19:00:00
7.330828136111113,5.999051722222219,8.005276361111104,0.3336754366605614,65.84371461111111,256.37482500000016,0.1580420794465089,0.2598037076705747,0.523644,0.001776,0.4566170431589406,0.0504056855871765,0.3853387324319999,0.00180491700383,0.6128563505641701,2020-06-18,20:00:00
6.38558484722222,4.657464194444448,7.269001974999999,0.3018092786645289,48.92145161111117,252.9295244444444,0.1580420794465089,0.2600842216616575,0.523644,0.001776,0.3266216650803056,0.0353810448893162,0.5039055108120001,0.00485264414853,0.4912418450394699,2020-06-18,20:30:00
5.029121205555553,3.146284722222224,6.229213472222217,0.2258590845941843,34.48486611111108,249.2468541666668,0.1580420794465089,0.2605504794109277,0.523644,0.001776,0.5276915677621578,0.034946006830502,0.457196070301,0.00181861596028,0.5409853137387199,2020-06-18,21:30:00
7.375956247222222,11.938275694444444,7.376537713888887,0.3657428826493406,275.1958636111112,323.1312827777777,0.150736859275519,0.2615369969023134,0.53456,0.001124,-1.09746462273627,0.0546346122704583,0.498298786082,0.00150927938512,0.5001919345328799,2020-06-19,09:30:00
7.853224530555551,12.529013944444449,7.70371882777778,0.4058773964938182,301.80496222222234,327.9084805555554,0.150736859275519,0.2612678942824687,0.53456,0.001124,-1.3826842471327907,0.0610445752866065,0.482567470671,0.00150217584972,0.5159303534792801,2020-06-19,10:00:00
7.791524461111106,12.463606944444448,7.7505394555555585,0.4028890827501147,300.08945083333333,330.6350519444441,0.150736859275519,0.2609875650611905,0.53456,0.001124,-1.2566066778702416,0.0597948108729011,0.481992284486,0.00145984749717,0.51654786801683,2020-06-19,11:00:00
8.00802361388889,11.717463694444444,7.570034938888887,0.4169297673693189,217.10912166666665,331.0463038888887,0.150736859275519,0.2608055539727656,0.53456,0.001124,-1.169081389579428,0.052513535900444,0.538397635708,0.00201198737461,0.4595903769173899,2020-06-19,11:30:00
7.907027547222219,11.46037505555556,7.532556544444437,0.398040956606322,256.8926552777777,331.40995,0.150736859275519,0.2607087858800884,0.53456,0.001124,-1.1446194438472772,0.0519064856722755,0.515794684776,0.0015014948458899,0.4827038203781101,2020-06-19,12:30:00
8.158895525000009,12.775921499999985,8.016928027777775,0.4126302707557161,328.2223286111112,325.7302680555557,0.150736859275519,0.2605233703352512,0.53456,0.001124,-1.4055925715325477,0.0345981537290261,0.471856194189,0.00145781927623,0.52668598653477,2020-06-19,13:00:00
8.259209911111109,13.936166999999996,8.530056,0.4212087209722055,367.3833727777777,327.709394722222,0.150736859275519,0.2601648430871792,0.53456,0.001124,-0.895650747506397,0.0752209541742672,0.293354666417,0.00094275366964,0.70570257991336,2020-06-19,14:00:00
8.607538008333337,13.669696555555571,8.575656305555553,0.4600045477554415,358.3269852777778,300.70096777777763,0.150736859275519,0.2599550667856268,0.53456,0.001124,-1.1462135715221429,0.0331101104545787,0.501228699346,0.0024097116434699,0.49636158901053,2020-06-19,14:30:00
7.690803111111111,10.858651111111111,7.655200149999999,0.3623615462131859,219.3586352777777,309.04290138888854,0.150736859275519,0.2593261874236916,0.53456,0.001124,-0.8032714872986344,0.0517935464669224,0.360671717954,0.0007400611655019,0.6385882208804982,2020-06-19,16:00:00
7.370911550000005,9.970038833333334,7.275476777777786,0.3564782801103032,146.86349750000025,324.1813916666668,0.150736859275519,0.2593318779929049,0.53456,0.001124,-0.3641089253150511,0.03790143370280981,0.380090538572,0.00136264873644,0.6185468126915601,2020-06-19,17:00:00
7.080373205555558,9.176997705555552,7.247753916666666,0.3396335503412474,160.85243980555566,302.93565722222206,0.150736859275519,0.2593388624984898,0.53456,0.001124,-0.3514100917041231,0.0681431539649739,0.3248059532589999,0.000582324429843,0.6746117223111571,2020-06-19,17:30:00
6.486080397222223,7.219078444444442,7.476429077777772,0.301274224548901,136.59427097222223,254.4155011111113,0.150736859275519,0.2593517239523431,0.53456,0.001124,-0.1123778632231611,0.0859015394346883,0.2697723640859999,0.000651087905693,0.7295765480083071,2020-06-19,18:30:00
5.231637744444448,4.133823055555549,6.458495380555558,0.2306384740829575,63.479086277777775,248.0935919444444,0.150736859275519,0.2600732890671736,0.53456,0.001124,0.2611565102476195,0.0404480226988228,0.265746858688,0.00122551532651,0.7330276259854899,2020-06-19,20:00:00
17.85343619444444,23.09453336111111,14.756884027777774,1.4215713670261474,408.9851608333332,292.98279166666674,0.1782846021076604,0.2516402209757299,0.545044,0.000496,-0.3603101218412349,0.0692675827311608,0.303897985857,0.00114778266986,0.69495423147314,2020-06-20,15:30:00
17.78124924999998,21.83041686111111,14.568762249999985,1.4245700251331446,360.75137805555534,292.4966611111112,0.1782846021076604,0.2514431222871087,0.545044,0.000496,-0.4564334014277836,0.070244951432782,0.303748395791,0.00116521003833,0.69508639417067,2020-06-20,16:00:00
19.520996138888897,21.800181972222227,14.406564527777777,1.2333429861520149,565.5554433333331,316.6193036111111,0.1684357291987468,0.2516196058103401,0.5626800000000001,0.000332,-0.2435521884204981,0.0220512041843881,0.542565310259,0.160032503775,0.297402185966,2020-06-21,06:30:00
19.94796905555555,23.02912963888888,14.744799555555565,1.2742090489589115,603.9998233333336,319.2130158333332,0.1684357291987468,0.2510895503634959,0.5626800000000001,0.000332,-0.1265039152001333,0.0223661084452382,0.551977246807,0.150667182366,0.297355570827,2020-06-21,07:00:00
22.19741044444445,26.15582008333332,16.718001333333348,1.6625419328124589,535.6916491666668,330.35343805555567,0.1684357291987468,0.2428652050700433,0.5626800000000001,0.000332,-1.1955189720151156,0.05209028947946371,0.332641551029,0.000553735560971,0.666804713410029,2020-06-21,14:00:00
21.72350880555554,25.586460777777766,16.489580722222215,1.6886721529098223,491.8532122222229,325.6197219444444,0.1684357291987468,0.2424373517013329,0.5626800000000001,0.000332,-0.589300801219874,0.0313760317003262,0.3582140604079999,0.0009778282982319,0.6408081112937681,2020-06-21,14:30:00
20.35018825000001,22.3265322777778,15.740856388888874,1.6347126169744586,352.20711305555534,314.8579649999997,0.1684357291987468,0.2415347400636486,0.5626800000000001,0.000332,-0.5321876811351611,0.0353060873146899,0.363131896262,0.000977741972065,0.6358903617659349,2020-06-21,16:00:00
12.62438794444444,12.533792722222223,11.342828555555544,0.7859205506330871,302.87210222222234,285.54995916666667,0.1716945952612446,0.2464654912138813,0.5774279999999999,0.000172,-1.058728225682542,0.0368247850310309,0.574748033713,0.00163532522383,0.42361664106317,2020-06-22,03:30:00
14.25828769444444,16.354443472222222,12.566121444444445,0.9217792698235064,366.0572462777778,288.6588925,0.1716945952612446,0.2459391114101876,0.5774279999999999,0.000172,-1.5691263313459942,0.038902172082711205,0.587218732864,0.0015526103041199,0.4112286568318801,2020-06-22,05:00:00
